CsvPostID,BrandName,Title,Content,CoverImage,Visibility,Status
P000259,回甘手作,咖啡渣的第二次生命,每天早上沖咖啡時，我總會看著濾杯裡留下的咖啡渣。<br><br>它們曾經釋放過香氣，也帶來一杯溫暖的咖啡。但喝完之後，大多數人會直接把它丟進垃圾桶。某一天我忽然想，如果這些東西其實還有價值呢？<br><br>回甘手作的創作，就是從這樣的想法開始的。<br><br>我開始研究咖啡渣與茶渣的特性。咖啡渣有天然的顆粒感，非常適合用於手工皂的去角質；茶渣則帶有淡淡的植物香氣，能讓蠟燭多一層自然氣味。當這些原本被丟棄的材料重新融入手作中，整件作品就像被賦予了新的生命。<br><br>每當我把一塊咖啡皂握在手裡時，都會覺得很神奇。那份曾經屬於早餐時光的香氣，現在變成另一種陪伴生活的形式。<br><br>也許這就是「回甘」的意義——<br>讓曾經的養分，以另一種方式再次出現。,130P1,Public,Published
P000260,回甘手作,從廚餘桶到創作桌,有時候，靈感其實藏在最不起眼的地方。<br><br>我常常在廚房收集蔬果皮、茶葉渣或咖啡渣。很多人看到時會覺得不可思議，因為這些東西看起來就像是應該被丟掉的廢料。但對我來說，它們只是還沒被重新看見的材料。<br><br>經過清洗、乾燥與處理後，這些「殘渣」會慢慢變成新的創作素材。有些被加入手工皂中，帶來天然的顆粒與香氣；有些則被製成發酵肥料，再次回到土壤裡。<br><br>回甘手作並不是要把廢棄物變得華麗，而是讓它們重新回到循環之中。當我看到一塊由咖啡渣製作的手工皂時，總會想到它曾經是某個人一天的開始。<br><br>生活中的很多東西其實都還有價值，只是需要多一點想像力。,130P2,Public,Draft
P000261,匠心泥像,讓記憶有一個形狀,每次接到新的訂製委託時，我都會先仔細看照片。<br><br>有時候是一對準備結婚的新人，有時候是一隻陪伴家人多年的寵物。照片裡的人物也許只是站著微笑，但在我眼裡，那是一段完整的故事。<br><br>製作泥像時，我最在意的其實不是外型，而是「神情」。髮型、衣服、姿勢都可以慢慢調整，但眼神與表情才是真正能讓作品活起來的地方。<br><br>我會反覆觀察照片，甚至想像這個人說話時的樣子。當黏土逐漸被塑造成臉部輪廓時，那種感覺就像在慢慢捕捉一個靈魂。<br><br>當作品完成時，很多客人會靜靜看著那尊小小的泥像。有些人會笑，有些人甚至會落淚。<br><br>那一刻，我總會覺得這份工作很特別。<br>因為我做的不只是公仔，而是一段被留住的回憶。,131P1,Follower,Published
P000262,匠心泥像,掌心裡的人生片刻,泥像創作最迷人的地方，是它能把時間停住。<br><br>在製作人物模型時，我會先從骨架開始，慢慢建立比例與姿勢。接著再加入服裝細節、頭髮紋理，最後才是最重要的臉部表情。<br><br>有時候一個眼角的弧度，我會反覆修改好幾次。因為只要差一點點，整個神情就會變得不同。<br><br>很多客人告訴我，他們想把某個重要時刻保存下來。例如結婚那天的笑容、畢業時的模樣，或是一隻最心愛的寵物。<br><br>當這些故事被轉化成一尊小小的泥像時，它就不再只是工藝品，而像是一個可以握在手中的記憶。<br><br>時間會一直往前走，但這些瞬間可以被好好收藏。,131P2,Public,Published
P000263,萌泥工作室,把世界變得圓一點,我一直覺得，世界如果再可愛一點，生活應該會輕鬆很多。<br><br>萌泥工作室的創作，幾乎都是從「圓」開始的。圓圓的臉、圓圓的身體、短短的小腳，這些簡單的形狀會讓整個角色看起來特別溫柔。<br><br>我最喜歡捏的是小動物。貓咪、兔子、熊或是各種生肖角色，只要把比例稍微誇張一點，再加上一點點表情，就會變得非常療癒。<br><br>超輕黏土是我最常使用的材料。它非常輕，也很容易塑形。當作品完成時，看起來就像一團小小的棉花糖。<br><br>很多人會把這些公仔放在電腦旁或書架上。偶爾抬頭看到它們，就會不自覺露出笑容。<br><br>如果這些小泥偶能讓人一天多一點點好心情，那就已經很值得了。,132P1,Public,Published
P000264,萌泥工作室,一隻小動物的誕生,每一個公仔，其實都從一顆小小的黏土球開始。<br><br>我會先捏出圓圓的頭，再慢慢加上耳朵、身體和尾巴。有時候只是調整一點點角度，整個角色的個性就會改變。<br><br>例如耳朵稍微垂下來，看起來就會比較害羞；眼睛畫得圓一點，就會變得特別活潑。<br><br>萌泥工作室最常創作的是生肖與療癒系動物系列。每一隻小角色都像一個小小的朋友，陪伴在桌面的一角。<br><br>我常常在創作時忍不住對著它們微笑。因為當表情完成的那一刻，整個角色就好像真的有了生命。<br><br>也許這些小公仔不會說話，但它們總是用自己的方式提醒我們：<br>生活其實可以很可愛。,132P2,Public,Published
P000265,食玩小舖,指甲大的壽司,多人第一次看到我的作品時，都會先愣住幾秒。<br><br>因為桌上那盤看起來像壽司的東西，其實只有指甲蓋大小。我總是很喜歡看大家靠近觀察時的表情，從疑惑到驚訝，最後變成忍不住微笑。<br><br>食玩小舖的創作，其實是從「觀察食物」開始的。我會花很多時間研究壽司米的顆粒感、鮭魚油脂的紋路，甚至是披薩表面融化起司的光澤。當這些細節被縮小之後，如何仍然保持真實感，就是最大的挑戰。<br><br>有時候一顆迷你壽司，需要花上好幾個步驟才能完成。米粒的紋理、魚肉的色層、最後再刷上一點點透明光澤，讓它看起來像剛做好的食物。<br><br>當作品完成時，它看起來就像一盤被縮小的料理。<br><br>這就是食玩小舖最迷人的地方——<br>在方寸之間，藏著一整個美味世界。,133P1,Public,Published
P000266,食玩小舖,袖珍料理的誕生,我一直覺得，食物本身就是一種藝術。<br><br>無論是拉麵的湯色、蛋糕的層次，還是披薩上融化的起司，每一種料理都有自己的質感與光澤。食玩小舖的創作，就是把這些細節縮小到極致。<br><br>在製作微型食物時，我通常會先把整個料理「拆解」。例如一片披薩，會先做餅皮，再做番茄醬、起司與配料。每一個元素都要單獨完成，最後再組合起來。<br><br>當所有元素完成後，再加上一點亮面處理，整塊迷你披薩就會看起來像剛出爐一樣。<br><br>很多作品最後會變成吊飾、磁鐵或胸針。當有人把它掛在包包上時，那一小塊迷你食物就會跟著一起旅行。<br><br>也許這就是袖珍料理的魅力——<br>小小一塊，卻能帶來滿滿的驚喜。,133P2,Follower,Published
P000267,奇幻黏土,深夜誕生的龍之守衛,夜深的時候，是奇幻黏土世界最熱鬧的時刻。當城市的燈光逐漸熄滅，我的工作桌才剛剛甦醒。今天誕生的是一隻守護古代遺跡的龍族雕塑。牠的身體並不巨大，但每一片鱗片都需要單獨塑形，再逐一貼附，讓光線在不同角度下呈現細微的起伏。<br><br>我在龍的胸口嵌入一顆微型發光元件，象徵牠體內流動的魔法核心。當燈光熄滅時，那柔和的光會從半透明的黏土中慢慢滲出，像是沉睡中的能量脈動。<br><br>奇幻世界的角色總是充滿故事。我喜歡在雕塑時想像牠的背景——也許牠曾守護過一座遺失的城市，也可能是古代魔法師留下的最後守衛。當作品完成的瞬間，我總有種感覺：這個原本只存在於腦海的生物，終於踏進了現實世界。,134P1,Public,Published
P000268,奇幻黏土,森林精靈的誕生,有些作品不像怪獸那樣充滿力量，而是帶著靜謐的神秘感。這次我創作的是一位森林精靈，她棲息在古老樹林深處，是自然與魔法交織的象徵。<br><br>精靈的服裝是整件作品最困難的部分。我使用多層薄片黏土慢慢堆疊，讓衣裙呈現飄動的感覺，再以透明顏料染出帶有微光的綠色與金色。為了營造奇幻氛圍，我在底座加入了小型蘑菇與發光晶石的元素。<br><br>完成時，我關掉工作燈，只留下微弱的桌燈。那一刻，精靈像是剛從森林走出來一樣，靜靜站在桌上。<br><br>或許這就是我最喜歡黏土創作的原因——它讓想像力有了形狀，也讓那些原本只存在於故事裡的角色，能真正被看見。,134P2,Public,Published
P000269,生活泥趣,一隻幫你拿手機的小怪獸,今天的桌面新成員，是一隻有點呆萌的小怪獸。牠有圓滾滾的身體和兩隻短短的手臂，而這雙手臂正好形成一個手機支架的角度。<br><br>我一直覺得功能型黏土作品最有趣的地方，就是它不只是可愛。當手機放上去的瞬間，整個角色就像是在努力「幫你托住」裝置，彷彿變成桌面的小助手。<br><br>這隻小怪獸使用強化黏土製作，內部加入支撐結構，確保日常使用時不會變形。最後再加上一點亮面保護塗層，讓整體更耐用。<br><br>完成之後，我把手機放上去測試。那一刻看著小怪獸認真地托著手機，我忍不住笑了。或許桌面整理不一定要嚴肅，偶爾也可以有點幽默。,135P1,Public,Published
P000270,生活泥趣,讓桌面變整齊的章魚筆插,桌面常常會被筆、剪刀和小工具佔滿，所以我做了一隻「章魚筆插」。牠的八隻觸手環繞成不同的小空間，可以放筆、尺或美工刀。<br><br>設計這類作品時，最重要的是平衡造型與實用性。章魚的頭部是主要的筆筒，而觸手則形成額外的收納區。這樣不僅增加容量，也讓整體造型更有趣。<br><br>我特別選用了耐水耐摔的強化黏土，確保即使每天使用，也不容易損壞。最後再為章魚加上一雙圓圓的眼睛，讓整個角色看起來像是在守護你的文具。<br><br>當桌面上多了一隻章魚管理工具，整理東西似乎也變成一件有趣的事情。,135P2,Public,Published
P000271,膠卷時光,等待顯影的那段時間,底片攝影最迷人的地方，也許就是「等待」。按下快門之後，你無法立即看到結果，影像只是一道光的痕跡，靜靜躺在膠卷裡。<br><br>今天拍攝的是一條傍晚的小巷。夕陽從老房子的牆面反射出柔和的橘色光線，我只按下了一次快門。那一瞬間的光影被銀鹽記錄下來，但真正的影像還要等到暗房顯影時才會出現。<br><br>在顯影液裡慢慢浮現的畫面，是數位時代難以體會的魔法。顆粒、色偏與細微的光影層次，都帶著化學反應的痕跡。<br><br>也許正因為需要等待，每一張底片都變得格外珍貴。,136P1,Follower,Published
P000272,膠卷時光,顆粒感裡的城市記憶,城市的夜晚在底片上有著特別的味道。霓虹燈、路燈與車燈交織成柔和的光點，銀鹽底片會把這些光線轉化成細緻的顆粒紋理。<br><br>今晚拍攝的是雨後的街道。濕漉漉的柏油路反射著路燈的黃色光芒，整條街像是一面微微晃動的鏡子。我選擇用慢速快門拍下這個畫面，讓光線在底片上留下更長的痕跡。<br><br>等到顯影完成，照片上的顆粒感讓畫面多了一層時間的質感。它不像數位照片那樣銳利，卻更像是一段記憶。<br><br>在膠卷時光裡，我們拍攝的不只是影像，而是時間本身。,136P2,Public,Published
